,obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
59778,1.237657610728113e+18,175.225899027003,56.2606743702573,22.72204,22.76597,21.96854,20.50143,19.47482,2826,301,1,258,9.266317161546404e+18,GALAXY,0.6950244,8230,57430,585
3427,1.2376591316686605e+18,205.756713022454,52.7101506177359,21.96015,21.67198,21.39108,21.24125,21.1529,3180,301,2,33,9.241658139392369e+18,QSO,1.952018,8208,57430,988
156,1.2376575897856248e+18,181.407635532135,54.4684316973986,20.63578,20.41439,20.31782,20.00517,19.82034,2821,301,2,189,9.265076087796552e+18,QSO,1.69534,8229,57430,166
78106,1.2376575913951237e+18,176.852642807468,55.4674676460154,21.30133,21.16073,21.01542,20.81817,20.23698,2821,301,5,172,9.266381757854536e+18,GALAXY,0.7720658,8230,57430,820
11567,1.2376583027425943e+18,162.414136164378,57.5311225629023,24.77453,23.71144,21.69851,20.34118,19.51135,2987,301,2,73,9.215521923383188e+18,GALAXY,0.5917764,8185,57431,113
18973,1.237662193985324e+18,171.855295736023,41.1357452508254,22.77338,22.86469,21.86078,20.69256,19.7605,3893,301,2,109,9.4216055868005e+18,GALAXY,0.8252388,8368,57431,273
87024,1.237661966888862e+18,171.658761817852,41.316623173077,21.7407,21.38395,21.14025,20.97343,20.74693,3840,301,3,108,9.421604762166778e+18,QSO,1.127161,8368,57431,270
34171,1.2376582061242455e+18,192.635195952283,50.9686671287387,22.36156,21.9896,21.77247,21.74026,21.56871,2964,301,6,354,9.257262958186357e+18,QSO,2.056771,8222,57431,414
99168,1.2376623008183754e+18,194.108349220198,51.1243647036824,24.32087,22.46318,21.66216,20.62193,19.86822,3918,301,1,44,9.257198361878225e+18,GALAXY,0.796618,8222,57431,179
11563,1.2376621945223913e+18,172.246537421014,41.7277617131909,23.29802,23.4512,21.81413,20.40516,19.75909,3893,301,3,112,9.421775736224895e+18,STAR,0.0001725971,8368,57431,892
96847,1.2376621945223252e+18,172.087212329935,41.5897066092797,20.82704,20.69292,20.69646,20.33637,20.53427,3893,301,3,111,9.421574250719107e+18,QSO,1.668268,8368,57431,159
13202,1.237658302742267e+18,161.219111935284,57.2838166397323,22.55869,25.70659,21.27297,20.1322,19.45384,2987,301,2,68,9.21556920238318e+18,GALAXY,0.8662005,8185,57431,285
46369,1.2376582061297505e+18,211.549946435696,47.9596981938793,20.66743,20.57563,20.50879,20.31628,20.41644,2964,301,6,438,9.569233164771285e+18,QSO,1.918808,8499,57431,763
62585,1.237658204519662e+18,212.632568967419,46.4655879559047,24.1342,22.92137,21.48046,19.84042,18.85521,2964,301,3,446,9.569049271451542e+18,STAR,7.992232e-06,8499,57431,94
36940,1.2376619684995402e+18,171.597509780663,42.7140023357382,21.14602,21.07269,20.86964,20.8283,21.50985,3840,301,6,109,9.421747698678389e+18,QSO,1.323831,8368,57431,790
85749,1.237661966888862e+18,171.592513354825,41.45854329446,21.15046,21.00268,21.01362,20.86563,20.63846,3840,301,3,108,9.421606411434222e+18,QSO,1.844725,8368,57431,276
93475,1.2376611508468452e+18,212.879389180165,46.2601717215855,21.14089,21.17501,21.04438,20.78679,20.69334,3650,301,3,135,9.569035527556192e+18,QSO,1.640678,8499,57431,44
11468,1.2376621945223252e+18,172.117169682019,41.6346593240674,20.36558,20.20617,19.88496,19.86569,19.74127,3893,301,3,111,9.421766940131877e+18,QSO,1.109916,8368,57431,860
95653,1.23766219452167e+18,170.241655105848,41.3639886914769,21.42207,21.01834,20.79384,20.61173,20.34119,3893,301,3,101,9.421660562381887e+18,QSO,0.701416,8368,57431,473
63836,1.2376582045192689e+18,211.283327979769,46.7484171274428,23.09001,21.86081,21.38076,21.1199,21.28721,2964,301,3,440,9.569108095323623e+18,STAR,-0.0006472376,8499,57431,308
57401,1.2376611519196695e+18,210.467445300126,47.6371690904116,22.48553,22.10442,22.10153,21.78514,21.83246,3650,301,5,121,9.569181212846873e+18,QSO,2.341422,8499,57431,574
86036,1.237661966889124e+18,172.41131877454,41.5654039250911,21.84117,21.7707,21.48457,21.43626,21.27924,3840,301,3,112,9.4215621560912e+18,QSO,0.9675143,8368,57431,115
66281,1.237661966889124e+18,172.390051761766,41.4154372508912,21.83316,21.37384,21.02141,20.72959,20.11375,3840,301,3,112,9.421562980724922e+18,QSO,0.8958073,8368,57431,118
43467,1.237658206129881e+18,211.907746747464,47.8813174442685,22.15072,22.07992,22.14577,21.72516,21.32302,2964,301,6,440,9.569246358910818e+18,QSO,1.746686,8499,57431,811
61981,1.2376582045189407e+18,210.343962256362,47.0150808577063,22.2109,22.16148,21.84993,21.71088,22.42605,2964,301,3,435,9.5691545496899e+18,QSO,1.200814,8499,57431,477
21653,1.237658206129881e+18,211.905493946873,47.9127379393578,21.44526,21.26734,21.2703,20.86702,20.72279,2964,301,6,440,9.569243610131749e+18,QSO,1.575942,8499,57431,801
56150,1.2376583032795302e+18,162.589063857157,57.8663273208775,20.92208,20.64656,20.38778,20.10387,20.08475,2987,301,3,74,9.215524397284348e+18,QSO,1.450681,8185,57431,122
19070,1.237658206129357e+18,210.190078994274,48.2915679252525,21.91104,21.2996,21.12163,20.86995,20.82572,2964,301,6,432,9.56917599016664e+18,QSO,2.016688,8499,57431,555
79258,1.23766195776127e+18,212.977275743414,48.1766239814291,21.92539,21.73683,21.27677,20.99993,21.0727,3838,301,2,96,9.569285666451511e+18,QSO,1.602876,8499,57431,954
13461,1.2376621945218665e+18,170.727399964481,41.3957618910418,20.86112,20.75164,20.63947,20.28311,20.09204,3893,301,3,104,9.42164324507375e+18,QSO,1.727465,8368,57431,410
32522,1.2376619684990817e+18,170.105134897395,42.4791780743602,21.39803,20.93583,20.65787,20.54188,20.44827,3840,301,6,102,9.42168007871328e+18,QSO,0.9035915,8368,57431,544
17595,1.237658206124114e+18,192.247466494147,50.9243341872658,22.03444,22.02817,21.71072,21.70602,21.82273,2964,301,6,352,9.257271479401468e+18,QSO,1.304383,8222,57431,445
35586,1.2376582061240486e+18,192.000410418808,51.0088606894085,20.72956,20.98576,20.46244,20.5249,20.48236,2964,301,6,351,9.257273128668912e+18,QSO,1.203672,8222,57431,451
99622,1.2376611513835855e+18,212.626669894066,46.7137457818265,23.73178,24.1852,21.56399,20.5624,19.76077,3650,301,4,133,9.569061091201538e+18,GALAXY,0.6052856,8499,57431,137
55947,1.2376583032793992e+18,162.052312092886,57.6943190919232,22.26297,21.8945,21.88326,21.52513,21.56239,2987,301,3,72,9.215540340202952e+18,QSO,1.608528,8185,57431,180
1505,1.2376583043529452e+18,160.647167838754,58.4028319027819,24.904,23.2613,21.58657,20.40841,19.6764,2987,301,5,69,9.215671456964564e+18,GALAXY,0.6245732,8185,57431,657
57652,1.2376583032789404e+18,160.351146498862,57.3908595349479,22.29005,21.44506,20.9297,20.35511,19.98859,2987,301,3,65,9.215592017249456e+18,QSO,0.528814,8185,57431,368
12477,1.2376621945217354e+18,170.33465708989,41.3657342842474,21.21506,21.16294,21.15935,20.95009,20.802,3893,301,3,102,9.4216611121377e+18,QSO,2.042197,8368,57431,475
12478,1.2376621945224563e+18,172.559249821103,41.651531476236,20.8053,20.38849,20.2483,20.02945,20.20149,3893,301,3,113,9.42178893036443e+18,QSO,1.543148,8368,57431,940
61779,1.2376576295315707e+18,193.716044396876,52.3755978665999,23.07452,23.4031,21.92718,20.66525,19.88351,2830,301,4,456,9.257359440331692e+18,GALAXY,0.6266584,8222,57431,765
85839,1.2376619668884032e+18,170.160631739668,41.2901314508967,21.38994,20.82143,20.72394,20.73956,20.45327,3840,301,3,101,9.421662486527236e+18,QSO,2.75381,8368,57431,480
65379,1.2376619668884687e+18,170.490358050973,41.2838507229143,21.71735,22.36006,21.90881,21.83916,22.08937,3840,301,3,102,9.42165478994584e+18,QSO,1.444664,8368,57431,452
82393,1.2376621945218665e+18,170.692630291423,41.4893899513071,21.95965,21.10066,20.9297,20.72968,20.68113,3893,301,3,104,9.42165588945747e+18,QSO,2.652328,8368,57431,456
67539,1.2376582045195308e+18,212.216333737876,46.5383833933948,20.9922,21.00671,21.16084,20.85902,20.78944,2964,301,3,444,9.56906906266084e+18,QSO,1.880287,8499,57431,166
11512,1.2376621945218007e+18,170.619448774315,41.4881109750593,20.96399,20.90357,20.81339,20.44213,20.80722,3893,301,3,103,9.421656164335376e+18,QSO,1.637217,8368,57431,457
92297,1.2376611508460588e+18,210.414839789704,46.8464389917353,21.97019,21.32952,21.24508,20.95006,20.60063,3650,301,3,123,9.569151526032925e+18,QSO,2.288536,8499,57431,466
19216,1.237658206129357e+18,210.352680918024,48.2966504906815,21.91571,22.03563,21.65481,21.70146,21.22183,2964,301,6,432,9.569186710405014e+18,QSO,1.399025,8499,57431,594
70000,1.237661959366312e+18,194.075989079707,52.6606353766142,21.18676,20.92465,20.52018,20.30432,20.30713,3838,301,5,11,9.257378681785178e+18,GALAXY,0.485673,8222,57431,835
22855,1.237658206129488e+18,210.648554673152,48.2312945870331,21.8502,21.73167,21.71104,21.13923,21.56964,2964,301,6,434,9.569197980399196e+18,QSO,1.655001,8499,57431,635
69526,1.2376582061292915e+18,210.015151415622,48.406440676425,23.01379,21.92508,21.5505,21.1412,21.09205,2964,301,6,431,9.569174615777106e+18,GALAXY,0.1191829,8499,57431,550
67307,1.237661966889517e+18,173.548319396305,41.6529405974411,20.87268,20.41697,20.29139,20.25212,20.09725,3840,301,3,118,9.421536042690042e+18,QSO,2.470394,8368,57431,20
86055,1.2376619668890583e+18,172.269497378604,41.4486229592152,22.04359,21.9696,21.54301,21.42027,20.8173,3840,301,3,111,9.4215739758412e+18,QSO,1.115553,8368,57431,158
86054,1.237661966888665e+18,170.985640070261,41.3621890405312,21.52289,20.78554,20.61526,20.53319,20.398,3840,301,3,105,9.4216333494691e+18,QSO,2.607896,8368,57431,374
85969,1.237661966888731e+18,171.191045352999,41.2754026643629,20.75728,20.79526,20.48403,20.44025,20.70585,3840,301,3,106,9.421631700201658e+18,QSO,1.093452,8368,57431,368
7229,1.2376582061296855e+18,211.381327085927,48.0055841711725,23.29356,22.7058,21.97475,20.36228,19.50648,2964,301,6,437,9.569220520387566e+18,GALAXY,0.7783866,8499,57431,717
95618,1.2376623008179817e+18,192.721458254533,51.3549259101669,20.85943,20.71691,20.73728,20.77304,20.59634,3918,301,1,38,9.25725608623868e+18,QSO,1.903656,8222,57431,389
81588,1.2376621945215383e+18,169.801361861633,41.3451465840886,20.11959,19.86783,19.65078,19.59387,19.42496,3893,301,3,99,9.421665510184212e+18,QSO,0.9922768,8368,57431,491
33593,1.2376619684992778e+18,170.672462677619,42.5835376494293,21.21918,19.1387,18.01121,17.53282,17.29177,3840,301,6,105,9.421691073829558e+18,STAR,-0.0003010566,8368,57431,584
20780,1.237658206129357e+18,210.296955791726,48.2932200412029,20.86993,20.94128,20.49022,20.48241,20.55737,2964,301,6,432,9.569186160649198e+18,QSO,1.289026,8499,57431,592
55904,1.237658303279268e+18,161.650571302167,57.6622329282747,22.01282,21.91181,21.76196,21.48975,21.06257,2987,301,3,70,9.21555133531923e+18,QSO,1.832685,8185,57431,220
223,1.2376619582977482e+18,211.937423151115,48.8443496501141,24.46953,23.57676,21.76145,20.48442,19.83298,3838,301,3,90,9.569249107689888e+18,GALAXY,0.6988617,8499,57431,821
34766,1.2376619684992123e+18,170.612774473227,42.4912840520471,20.87769,21.23447,21.22779,20.91146,21.04897,3840,301,6,104,9.421692173341186e+18,QSO,1.83602,8368,57431,588
35886,1.2376582061242455e+18,192.580700219004,50.852431612077,22.54498,22.27161,21.73971,21.42797,21.27455,2964,301,6,354,9.25726158379682e+18,GALAXY,0.1379768,8222,57431,409
81380,1.237662194522522e+18,172.786282770503,41.7079578771369,21.4467,21.26605,21.22033,21.00576,21.29359,3893,301,3,114,9.421799375724894e+18,QSO,1.567621,8368,57431,978
95895,1.2376621945223908e+18,172.408717127532,41.5954444370262,21.35129,21.12006,20.88565,20.91242,20.44037,3893,301,3,112,9.421788655486523e+18,QSO,0.9192601,8368,57431,939
68953,1.2376619593676884e+18,199.137900239901,52.2852779398188,20.93784,21.11276,20.74453,20.75612,20.78524,3838,301,5,32,9.2403739098279e+18,QSO,1.218958,8207,57431,412
86338,1.2376619668893207e+18,172.895655134416,41.5010474655728,21.53146,21.46026,21.11351,21.16899,21.35262,3840,301,3,115,9.42154154024818e+18,QSO,1.175803,8368,57431,40
22521,1.2376582061302743e+18,213.244854772685,47.5542024360099,24.11459,21.81974,20.83508,20.63661,20.66329,2964,301,6,446,9.569297761079417e+18,STAR,-0.0009349213,8499,57431,998
85558,1.2376619668884687e+18,170.46996977794,41.3431676817562,21.40098,21.09594,20.78275,20.47649,20.23558,3840,301,3,102,9.421659737748169e+18,QSO,1.963453,8368,57431,470
99465,1.2376576279205642e+18,192.071119567596,51.1478052896345,22.93781,22.45877,21.78612,21.32515,20.76264,2830,301,1,450,9.257277251837518e+18,GALAXY,1.015907,8222,57431,466
74660,1.237662195596264e+18,172.490058345072,42.5332506043208,25.62752,22.56433,21.66256,20.32955,19.80758,3893,301,5,114,9.421780409149315e+18,STAR,0.0002081128,8368,57431,909
71970,1.2376582061247048e+18,194.224443477484,50.7057857918004,25.94582,23.19405,21.58494,20.27785,19.42619,2964,301,6,361,9.257193963831712e+18,STAR,-0.0002753349,8222,57431,163
65721,1.2376582045193997e+18,211.86995858702,46.6814895425624,21.23314,20.92611,20.63716,20.37622,20.27572,2964,301,3,442,9.56908170704456e+18,QSO,1.741812,8499,57431,212
80165,1.2376619577610734e+18,212.359729566774,48.4269863082242,21.6357,21.5343,21.34751,21.16879,21.33389,3838,301,2,93,9.569262576707328e+18,QSO,1.675517,8499,57431,870
64642,1.2376619668884685e+18,170.405543596154,41.1492186092301,20.22729,20.00453,20.03012,19.75331,19.75557,3840,301,3,102,9.421659187992353e+18,QSO,1.790691,8368,57431,468
36158,1.2376582061241797e+18,192.339584215261,50.9435087225012,20.66049,20.62963,20.62063,20.63621,20.35254,2964,301,6,353,9.257273678424726e+18,QSO,2.084715,8222,57431,453
85583,1.237661966889124e+18,172.424366021124,41.4019553463058,21.63892,20.76389,20.90673,20.92103,20.29981,3840,301,3,112,9.42156160633539e+18,QSO,2.388651,8368,57431,113
36254,1.2376619599047565e+18,200.033008876763,52.5910895495751,25.84101,22.58189,20.71955,19.72781,19.17109,3838,301,6,35,9.240333227897672e+18,GALAXY,0.5363663,8207,57431,264
57086,1.2376583032792023e+18,161.303749775424,57.5652162229195,18.45135,17.53275,17.28062,17.16937,17.15561,2987,301,3,69,9.215573325551786e+18,STAR,0.0001235333,8185,57431,300
65972,1.2376623029675635e+18,200.839004927018,52.2757527670111,24.28185,23.80652,22.63286,21.49444,19.95127,3918,301,5,70,9.240295569624422e+18,GALAXY,0.8829523,8207,57431,127
56285,1.2376583032788751e+18,160.000194593643,57.3701716130292,21.16806,20.69329,20.63257,20.38416,20.17386,2987,301,3,64,9.215604111877364e+18,QSO,0.6649867,8185,57431,412
84851,1.237661966889124e+18,172.297666722977,41.504836947069,21.90624,21.8488,21.67035,21.3053,21.27471,3840,301,3,112,9.421573426085386e+18,GALAXY,0.8106285,8368,57431,156
71387,1.237658206129554e+18,211.004006673207,48.1214835500598,22.43629,22.12331,21.88021,21.68188,22.06454,2964,301,6,435,9.56920925039338e+18,QSO,1.851949,8499,57431,676
71472,1.2376619593682127e+18,201.027940333717,52.003578022083,20.69426,20.50881,20.12481,19.9227,19.98898,3838,301,5,40,9.24029666913605e+18,QSO,1.468609,8207,57431,131
92512,1.2376611508467791e+18,212.541953299132,46.1340861528539,21.97777,21.52497,21.30058,20.69641,20.54656,3650,301,3,134,9.569045972916656e+18,GALAXY,0.7755204,8499,57431,82
81246,1.2376621945219315e+18,170.846887267604,41.602181485579,20.16447,20.08488,19.6908,19.79666,19.84122,3893,301,3,105,9.4216451692191e+18,QSO,1.300925,8368,57431,417
18688,1.2376576284578284e+18,193.687685265932,51.5412636504774,20.2876,20.23498,20.28193,20.26526,20.11505,2830,301,2,456,9.257223375767757e+18,QSO,2.035854,8222,57431,270
55529,1.237658303279137e+18,161.02029161865,57.604697382962,21.65278,21.58145,21.49277,21.18519,20.93476,2987,301,3,68,9.215584045790156e+18,QSO,1.766719,8185,57431,339
79089,1.237662195595346e+18,169.843911942325,42.142154067863,20.87837,20.66968,20.68019,20.4582,20.49867,3893,301,5,100,9.421671282620258e+18,QSO,1.905622,8368,57431,512
45670,1.2376623018919857e+18,193.849969078601,52.0349056280966,20.45413,20.39942,19.93933,19.94218,19.78138,3918,301,3,42,9.257362463988668e+18,QSO,1.218178,8222,57431,776
33335,1.2376619663522537e+18,172.391155683783,41.0085111651204,25.3452,25.30505,21.68365,20.54839,19.77149,3840,301,2,112,9.421568203405154e+18,GALAXY,0.7403986,8368,57431,137
37100,1.2376619599044288e+18,198.715937818611,52.728510851519,23.89897,23.05469,21.55227,20.26481,19.60701,3838,301,6,30,9.240389577868595e+18,GALAXY,0.6655591,8207,57431,469
13010,1.2376621945214733e+18,169.659105578224,41.2802793801265,21.84802,21.49692,21.0986,20.98594,20.94194,3893,301,3,98,9.42166578506212e+18,QSO,1.525999,8368,57431,492
33927,1.2376619684996713e+18,171.99998904539,42.6805954043231,21.64172,20.89793,20.58786,20.41868,20.21253,3840,301,6,111,9.421759793306294e+18,STAR,0.000522979,8368,57431,834
21220,1.2376582061301435e+18,212.89394175502,47.6486397316299,21.04484,20.76879,20.78296,20.68196,20.70543,2964,301,6,444,9.569290339375927e+18,QSO,1.60734,8499,57431,971
35849,1.2376619684994092e+18,171.081368202525,42.6821235573894,22.99292,20.76627,19.41993,18.65849,18.24647,3840,301,6,107,9.4217125143063e+18,STAR,0.0001344042,8368,57431,662
87772,1.237661966888665e+18,171.03159886649,41.3997912322505,20.71946,20.75597,20.5282,20.45612,20.32751,3840,301,3,105,9.421632799713286e+18,QSO,1.200486,8368,57431,372
91130,1.237662301355377e+18,194.597491109021,51.5084429814375,22.40355,21.91987,21.86446,21.68258,21.38954,3918,301,2,46,9.257178295791018e+18,QSO,2.51333,8222,57431,106
34805,1.2376582061243763e+18,193.137569115048,50.945513287212,22.02871,22.02475,21.75082,21.78887,21.10469,2964,301,6,356,9.257251413314263e+18,QSO,1.106269,8222,57431,372
33182,1.237661959904429e+18,198.863343555611,52.6565857098098,26.8944,24.3171,21.85401,20.74485,19.91092,3838,301,6,30,9.240376933484876e+18,GALAXY,0.8461796,8207,57431,423
37807,1.2376619599048223e+18,200.272070873209,52.5666933746813,22.56198,25.20991,21.79879,20.81223,19.73134,3838,301,6,36,9.240331303752323e+18,GALAXY,0.7666681,8207,57431,257
79918,1.2376621955955428e+18,170.435709644334,42.2518707410391,22.00838,21.31834,21.16904,20.92708,20.38204,3893,301,5,103,9.421684476759792e+18,QSO,2.057022,8368,57431,560
12051,1.2376621945223905e+18,172.223288941447,41.7716611525332,19.81428,19.59414,19.26233,19.21959,19.28082,3893,301,3,112,9.421776560858618e+18,QSO,1.15549,8368,57431,895
80790,1.2376619577612042e+18,212.83220540429,48.2881396189416,24.63465,22.44987,21.52172,20.56117,21.71393,3838,301,2,95,9.569285391573604e+18,STAR,-0.0002655136,8499,57431,953
95912,1.2376582034453307e+18,210.442140263643,46.1883017933013,25.01451,24.88192,21.73731,20.51949,19.61626,2964,301,1,437,9.569144654085247e+18,GALAXY,0.6431325,8499,57431,441
63571,1.237658302742397e+18,161.584782207734,57.3596264953139,21.86921,20.22861,24.80203,18.90442,22.8269,2987,301,2,70,9.21554858654016e+18,STAR,-2.881089e-06,8185,57431,210
67690,1.2376582045194652e+18,211.946894408285,46.5365564310126,21.56541,21.4277,21.19087,21.2457,21.16149,2964,301,3,443,9.569071261684097e+18,QSO,1.131187,8499,57431,174
99816,1.2376611513831273e+18,211.359903270163,47.0475310572234,24.67775,23.18378,21.76929,20.6253,19.94031,3650,301,4,126,9.569099024352696e+18,GALAXY,0.6122898,8499,57431,275
86364,1.2376619668893207e+18,172.916070211179,41.4692554948725,21.55978,20.09234,19.52324,19.30659,19.19528,3840,301,3,115,9.42154071561446e+18,STAR,0.0001130627,8368,57431,37
87156,1.2376623035041713e+18,200.031509699972,52.8082148378024,24.52484,22.67312,22.06372,21.86422,22.34253,3918,301,6,66,9.240334327409302e+18,GALAXY,0.1914915,8207,57431,268
57103,1.2376583032792023e+18,161.214516156133,57.6932828577027,21.66734,21.0667,20.91914,20.86123,20.57165,2987,301,3,69,9.21557305067388e+18,QSO,2.585965,8185,57431,299
55903,1.2376583032788751e+18,160.006806843208,57.3954037534326,20.67904,20.59649,20.5487,20.47919,20.11056,2987,301,3,64,9.215605211388991e+18,QSO,2.032746,8185,57431,416
66186,1.2376582045195308e+18,212.249988325795,46.5656326931202,21.58782,21.70903,21.69683,21.38044,21.06251,2964,301,3,444,9.56906191583526e+18,QSO,1.990356,8499,57431,140
38775,1.2376582061247693e+18,194.518434639218,50.8391405315478,22.76138,22.43554,21.66912,21.53543,21.12848,2964,301,6,362,9.257185442616596e+18,GALAXY,0.2992496,8222,57431,132
62775,1.2376582045191375e+18,210.865627487794,46.8167802686028,25.17738,22.29337,20.7947,19.66489,19.00369,2964,301,3,438,9.569128161410832e+18,STAR,9.956739e-06,8499,57431,381
56551,1.2376583032790715e+18,160.891493755139,57.4773677629602,20.04884,19.92399,19.84343,19.76639,19.6503,2987,301,3,67,9.215582946278528e+18,QSO,2.047559,8185,57431,335
32419,1.2376619684996713e+18,171.91616343624,42.6042467817227,21.58811,21.30349,21.16981,20.83984,20.6878,3840,301,6,111,9.421756769649316e+18,QSO,1.694288,8368,57431,823
36518,1.2376582061241797e+18,192.527154070519,50.8305230094764,21.08885,21.05129,20.7245,20.73082,20.74193,2964,301,6,353,9.257270929645656e+18,QSO,1.020429,8222,57431,443
25171,1.237662195596198e+18,172.444884773538,42.5320274771074,23.58453,24.92205,21.82198,20.62051,19.93676,3893,301,5,113,9.4217798593935e+18,GALAXY,0.5826242,8368,57431,907
48593,1.237662195595412e+18,169.993317831738,42.1629776352767,22.81523,21.18954,20.63138,20.45949,20.27419,3893,301,5,101,9.421670457986535e+18,STAR,0.000175487,8368,57431,509
85311,1.2376619668883377e+18,170.039223566222,41.1492309735643,21.64706,21.34913,21.0827,21.06872,20.70374,3840,301,3,100,9.421666059940026e+18,GALAXY,0.6355174,8368,57431,493
68603,1.2376619593680817e+18,200.589829015599,51.9849639760658,20.29224,20.08549,19.94351,20.04629,19.90731,3838,301,5,38,9.240318109612794e+18,QSO,0.9348719,8207,57431,209
66602,1.2376582045196618e+18,212.599059402903,46.4767161368638,21.99125,22.26217,21.75153,21.82781,21.14955,2964,301,3,446,9.56904844681782e+18,QSO,1.191443,8499,57431,91
74382,1.237662195595674e+18,170.701055376386,42.3361813062542,22.90913,21.46569,21.08949,21.17707,21.4892,3893,301,5,105,9.42169547187607e+18,QSO,3.221993,8368,57431,600
64308,1.2376582045189412e+18,210.341414317055,46.9368383245308,24.37485,21.94833,20.91523,20.47767,20.20393,2964,301,3,435,9.56915262554455e+18,STAR,-0.0007125853,8499,57431,470
81417,1.237662194522456e+18,172.574262775077,41.683862236796,19.06846,18.15541,17.78709,17.64132,17.58788,3893,301,3,113,9.421788380608616e+18,STAR,0.0003264833,8368,57431,938
94501,1.237661966352122e+18,171.983089919052,41.1028060402056,23.15124,24.82232,21.89274,20.49262,19.83857,3840,301,2,110,9.4215857955912e+18,GALAXY,0.6084423,8368,57431,201
55621,1.2376583032795955e+18,162.927505288282,57.9479616606734,21.71786,21.86322,21.53328,21.49548,20.67647,2987,301,3,75,9.215515051435514e+18,QSO,1.222693,8185,57431,88
75442,1.2376621955956083e+18,170.536303524499,42.3908540781139,22.4616,22.30552,21.97866,22.05153,21.52071,3893,301,5,104,9.421693272852812e+18,QSO,1.214738,8368,57431,592
8827,1.2376576289927992e+18,186.65454669062,52.1591332193783,22.50028,22.10028,21.01426,19.99951,19.1867,2830,301,3,427,9.254912477220854e+18,GALAXY,0.612078,8220,57432,55
50733,1.2376621955936422e+18,164.63685176911,41.3172194294994,21.53252,21.38145,21.23862,21.00712,20.88132,3893,301,5,74,9.41938347381754e+18,QSO,1.913703,8366,57432,381
49620,1.237662195594232e+18,166.457470687305,41.6723302718661,21.64005,21.32866,21.00616,20.83899,20.52924,3893,301,5,83,9.419536580811708e+18,QSO,1.228107,8366,57432,938
50291,1.2376621955938388e+18,165.243709511872,41.6230049056374,19.94247,19.86167,19.61055,19.5332,19.55161,3893,301,5,77,9.419482154986134e+18,QSO,1.362219,8366,57432,740
67252,1.2376582045205798e+18,215.473306991551,45.6491113569196,22.57792,22.04624,21.85695,21.89931,22.45093,2964,301,3,460,9.570154555532138e+18,QSO,2.673346,8500,57432,19
48446,1.2376621955940357e+18,165.825055623308,41.5445454739751,20.43299,20.56802,20.45893,20.50905,20.64715,3893,301,5,80,9.419333720916384e+18,QSO,1.298045,8366,57432,200
58828,1.237661966887224e+18,166.602554453831,40.7596147475955,26.50968,24.21874,21.74814,20.61529,19.85494,3840,301,3,83,9.419293313864065e+18,GALAXY,0.7868651,8366,57432,53
48051,1.2376621955934456e+18,164.136095673164,41.3658795044438,20.58939,20.47168,20.36505,20.07079,20.0016,3893,301,5,71,9.419414260143118e+18,QSO,1.968603,8366,57432,493
13171,1.237661210969834e+18,213.809545078113,45.847345981308,23.49041,22.2385,21.78996,21.65545,21.08351,3664,301,3,35,9.57037308346816e+18,QSO,5.468917,8500,57432,814
82135,1.2376621945202936e+18,166.037070030147,40.7018174793621,20.61256,20.49481,20.54165,20.3133,20.29494,3893,301,3,80,9.419310356294294e+18,QSO,1.600548,8366,57432,115
13170,1.237661210969703e+18,213.432112750637,46.0056596106787,22.41406,21.67143,21.61287,21.31062,21.27071,3664,301,3,33,9.57034861933444e+18,QSO,0.7491705,8500,57432,725
49035,1.237662195594232e+18,166.308452548978,41.6930609952833,22.31952,21.14552,20.73051,20.67669,20.65506,3893,301,5,83,9.419524761061708e+18,STAR,-0.0005042367,8366,57432,895
91057,1.2376582039834465e+18,214.318358071899,45.4350555082776,22.81239,22.35121,20.63486,20.11873,19.69997,2964,301,2,456,9.57018946502632e+18,GALAXY,0.4410287,8500,57432,146
33767,1.237661968497967e+18,166.741470994545,41.9930895568338,21.03135,21.16719,20.83679,20.80716,20.77278,3840,301,6,85,9.419544827148917e+18,QSO,1.233307,8366,57432,968
90859,1.2376618498523136e+18,164.787046573281,42.1556008430604,21.21379,20.97519,20.50761,20.43734,20.48159,3813,301,1,128,9.41945631646288e+18,QSO,1.214496,8366,57432,646
84607,1.2376619668872236e+18,166.72224963371,40.7166983232677,21.87788,21.59232,21.43875,21.38245,21.59735,3840,301,3,83,9.419281219236155e+18,QSO,1.452953,8366,57432,9
65722,1.2376582045199242e+18,213.409719783279,46.2502968764059,22.5649,21.57398,21.19861,20.78917,20.71102,2964,301,3,450,9.570347244944906e+18,GALAXY,0.1154445,8500,57432,720
91052,1.2376613623754263e+18,214.0163831016,44.1529612173993,20.89667,20.90486,20.99537,20.60237,20.61501,3699,301,5,157,9.570195512340271e+18,QSO,1.835237,8500,57432,168
94254,1.2376613623747707e+18,211.96202819832,44.727377016924,18.44008,17.51785,17.13129,16.99368,16.943,3699,301,5,147,9.570270828886778e+18,STAR,-0.0003752389,8500,57432,442
65794,1.2376619668868308e+18,165.629306029502,40.5632676583193,22.97571,21.85584,21.4407,21.47195,21.01276,3840,301,3,77,9.419347189933824e+18,STAR,-0.000741802,8366,57432,249
34907,1.237661362912166e+18,213.841951047395,44.6740606300772,22.07995,22.03884,21.62954,21.22713,22.31681,3699,301,6,155,9.57020650745655e+18,GALAXY,0.7102791,8500,57432,208
